No.;Time;;Time 1;Time 2;Delay;Total Delay;Rata Rata delay;Delay 1;Delay 2;Jitter;Total Jitter;Rata rata jiter
35428;549,535402;;549,535402;549,535403;1,00E-06;;;-5,60E-05;-2,30E-05;3,30E-05;;
35429;549,535403;;549,535403;549,53546;5,70E-05;;;-2,30E-05;-0,000343;-0,00032;;
35430;549,53546;;549,53546;549,53554;8,00E-05;;;-0,000343;0,00042;0,000763;;
35431;549,53554;;549,53554;549,535963;0,000423;;;0,00042;-3,70E-05;-0,000457;;
35432;549,535963;;549,535963;549,535966;3,00E-06;;;-3,70E-05;-2,60E-05;1,10E-05;;
35433;549,535966;;549,535966;549,536006;4,00E-05;;;-2,60E-05;-0,000138;-0,000112;;
35434;549,536006;;549,536006;549,536072;6,60E-05;;;-0,000138;0,000169;0,000307;;
35435;549,536072;;549,536072;549,536276;0,000204;;;0,000169;-0,001622;-0,001791;;
35436;549,536276;;549,536276;549,536311;3,50E-05;;;-0,001622;-0,000593;0,001029;;
35437;549,536311;;549,536311;549,537968;0,001657;;;-0,000593;0,000681;0,001274;;
35438;549,537968;;549,537968;549,540218;0,00225;;;0,000681;0,001532;0,000851;;
35439;549,540218;;549,540218;549,541787;0,001569;;;0,001532;-0,002454;-0,003986;;
35440;549,541787;;549,541787;549,541824;3,70E-05;;;-0,002454;0,001013;0,003467;;
35441;549,541824;;549,541824;549,544315;0,002491;;;0,001013;0,001441;0,000428;;
35442;549,544315;;549,544315;549,545793;0,001478;;;0,001441;-0,010172;-0,011613;;
35443;549,545793;;549,545793;549,54583;3,70E-05;;;-0,010172;0,010207;0,020379;;
35444;549,54583;;549,54583;549,556039;0,010209;;;0,010207;-6,40E-05;-0,010271;;
35445;549,556039;;549,556039;549,556041;2,00E-06;;;-6,40E-05;-2,90E-05;3,50E-05;;
35446;549,556041;;549,556041;549,556107;6,60E-05;;;-2,90E-05;-0,000248;-0,000219;;
35447;549,556107;;549,556107;549,556202;9,50E-05;;;-0,000248;0,000339;0,000587;;
35448;549,556202;;549,556202;549,556545;0,000343;;;0,000339;-4,10E-05;-0,00038;;
35449;549,556545;;549,556545;549,556549;4,00E-06;;;-4,10E-05;-0,007973;-0,007932;;
35450;549,556549;;549,556549;549,556594;4,50E-05;;;-0,007973;0,007961;0,015934;;
35451;549,556594;;549,556594;549,564612;0,008018;;;0,007961;-0,00026;-0,008221;;
35452;549,564612;;549,564612;549,564669;5,70E-05;;;-0,00026;0,000268;0,000528;;
35453;549,564669;;549,564669;549,564986;0,000317;;;0,000268;-0,000785;-0,001053;;
35454;549,564986;;549,564986;549,565035;4,90E-05;;;-0,000785;0,000789;0,001574;;
35455;549,565035;;549,565035;549,565869;0,000834;;;0,000789;-0,003049;-0,003838;;
35456;549,565869;;549,565869;549,565914;4,50E-05;;;-0,003049;0,003044;0,006093;;
35457;549,565914;;549,565914;549,569008;0,003094;;;0,003044;-0,001553;-0,004597;;
35458;549,569008;;549,569008;549,569058;5,00E-05;;;-0,001553;0,00156;0,003113;;
35459;549,569058;;549,569058;549,570661;0,001603;;;0,00156;-0,006853;-0,008413;;
35460;549,570661;;549,570661;549,570704;4,30E-05;;;-0,006853;0,005466;0,012319;;
35461;549,570704;;549,570704;549,5776;0,006896;;;0,005466;0,001429;-0,004037;;
35462;549,5776;;549,5776;549,57903;0,00143;;;0,001429;-7,10E-05;-0,0015;;
35463;549,57903;;549,57903;549,579031;1,00E-06;;;-7,10E-05;-0,000135;-6,40E-05;;
35464;549,579031;;549,579031;549,579103;7,20E-05;;;-0,000135;0,000168;0,000303;;
35465;549,579103;;549,579103;549,57931;0,000207;;;0,000168;-0,002889;-0,003057;;
35466;549,57931;;549,57931;549,579349;3,90E-05;;;-0,002889;0,002877;0,005766;;
35467;549,579349;;549,579349;549,582277;0,002928;;;0,002877;-0,003787;-0,006664;;
35468;549,582277;;549,582277;549,582328;5,10E-05;;;-0,003787;0,003836;0,007623;;
35469;549,582328;;549,582328;549,586166;0,003838;;;0,003836;-6,60E-05;-0,003902;;
35470;549,586166;;549,586166;549,586168;2,00E-06;;;-6,60E-05;-0,000106;-4,00E-05;;
35471;549,586168;;549,586168;549,586236;6,80E-05;;;-0,000106;0,000136;0,000242;;
35472;549,586236;;549,586236;549,58641;0,000174;;;0,000136;-0,007461;-0,007597;;
35473;549,58641;;549,58641;549,586448;3,80E-05;;;-0,007461;0,00743;0,014891;;
35474;549,586448;;549,586448;549,593947;0,007499;;;0,00743;-0,002144;-0,009574;;
35475;549,593947;;549,593947;549,594016;6,90E-05;;;-0,002144;0,002212;0,004356;;
35476;549,594016;;549,594016;549,596229;0,002213;;;0,002212;-5,40E-05;-0,002266;;
35477;549,596229;;549,596229;549,59623;1,00E-06;;;-5,40E-05;-0,000186;-0,000132;;
35478;549,59623;;549,59623;549,596285;5,50E-05;;;-0,000186;0,000208;0,000394;;
35479;549,596285;;549,596285;549,596526;0,000241;;;0,000208;-0,000504;-0,000712;;
35480;549,596526;;549,596526;549,596559;3,30E-05;;;-0,000504;-0,001255;-0,000751;;
35481;549,596559;;549,596559;549,597096;0,000537;;;-0,001255;1,90E-05;0,001274;;
35482;549,597096;;549,597096;549,598888;0,001792;;;1,90E-05;0,001729;0,00171;;
35483;549,598888;;549,598888;549,600661;0,001773;;;0,001729;-0,002896;-0,004625;;
35484;549,600661;;549,600661;549,600705;4,40E-05;;;-0,002896;-0,004141;-0,001245;;
35485;549,600705;;549,600705;549,603645;0,00294;;;-0,004141;0,007042;0,011183;;
35486;549,603645;;549,603645;549,610726;0,007081;;;0,007042;-0,002047;-0,009089;;
35487;549,610726;;549,610726;549,610765;3,90E-05;;;-0,002047;5,00E-06;0,002052;;
35488;549,610765;;549,610765;549,612851;0,002086;;;5,00E-06;0,002036;0,002031;;
35489;549,612851;;549,612851;549,614932;0,002081;;;0,002036;-0,002113;-0,004149;;
35490;549,614932;;549,614932;549,614977;4,50E-05;;;-0,002113;0,002157;0,00427;;
35491;549,614977;;549,614977;549,617135;0,002158;;;0,002157;-5,40E-05;-0,002211;;
35492;549,617135;;549,617135;549,617136;1,00E-06;;;-5,40E-05;-0,002837;-0,002783;;
35493;549,617136;;549,617136;549,617191;5,50E-05;;;-0,002837;0,000273;0,00311;;
35494;549,617191;;549,617191;549,620083;0,002892;;;0,000273;0,002582;0,002309;;
35495;549,620083;;549,620083;549,622702;0,002619;;;0,002582;-0,00405;-0,006632;;
35496;549,622702;;549,622702;549,622739;3,70E-05;;;-0,00405;0,004042;0,008092;;
35497;549,622739;;549,622739;549,626826;0,004087;;;0,004042;-0,015529;-0,019571;;
35498;549,626826;;549,626826;549,626871;4,50E-05;;;-0,015529;0,015573;0,031102;;
35499;549,626871;;549,626871;549,642445;0,015574;;;0,015573;-7,20E-05;-0,015645;;
35500;549,642445;;549,642445;549,642446;1,00E-06;;;-7,20E-05;-0,001723;-0,001651;;
35501;549,642446;;549,642446;549,642519;7,30E-05;;;-0,001723;0,001792;0,003515;;
35502;549,642519;;549,642519;549,644315;0,001796;;;0,001792;-4,00E-05;-0,001832;;
35503;549,644315;;549,644315;549,644319;4,00E-06;;;-4,00E-05;-0,004717;-0,004677;;
35504;549,644319;;549,644319;549,644363;4,40E-05;;;-0,004717;0,004707;0,009424;;
35505;549,644363;;549,644363;549,649124;0,004761;;;0,004707;-0,002668;-0,007375;;
35506;549,649124;;549,649124;549,649178;5,40E-05;;;-0,002668;0,002721;0,005389;;
35507;549,649178;;549,649178;549,6519;0,002722;;;0,002721;-5,80E-05;-0,002779;;
35508;549,6519;;549,6519;549,651901;1,00E-06;;;-5,80E-05;-0,005025;-0,004967;;
35509;549,651901;;549,651901;549,65196;5,90E-05;;;-0,005025;0,005083;0,010108;;
35510;549,65196;;549,65196;549,657044;0,005084;;;0,005083;-4,80E-05;-0,005131;;
35511;549,657044;;549,657044;549,657045;1,00E-06;;;-4,80E-05;-0,002767;-0,002719;;
35512;549,657045;;549,657045;549,657094;4,90E-05;;;-0,002767;0,002761;0,005528;;
35513;549,657094;;549,657094;549,65991;0,002816;;;0,002761;-0,006532;-0,009293;;
35514;549,65991;;549,65991;549,659965;5,50E-05;;;-0,006532;0,006532;0,013064;;
35515;549,659965;;549,659965;549,666552;0,006587;;;0,006532;-0,002247;-0,008779;;
35516;549,666552;;549,666552;549,666607;5,50E-05;;;-0,002247;0,002254;0,004501;;
35517;549,666607;;549,666607;549,668909;0,002302;;;0,002254;-0,001808;-0,004062;;
35518;549,668909;;549,668909;549,668957;4,80E-05;;;-0,001808;-0,001571;0,000237;;
35519;549,668957;;549,668957;549,670813;0,001856;;;-0,001571;0,003383;0,004954;;
35520;549,670813;;549,670813;549,67424;0,003427;;;0,003383;-0,006804;-0,010187;;
35521;549,67424;;549,67424;549,674284;4,40E-05;;;-0,006804;0,006847;0,013651;;
35522;549,674284;;549,674284;549,681132;0,006848;;;0,006847;-6,70E-05;-0,006914;;
35523;549,681132;;549,681132;549,681133;1,00E-06;;;-6,70E-05;-0,006083;-0,006016;;
35524;549,681133;;549,681133;549,681201;6,80E-05;;;-0,006083;0,006149;0,012232;;
35525;549,681201;;549,681201;549,687352;0,006151;;;0,006149;-6,00E-05;-0,006209;;
35526;549,687352;;549,687352;549,687354;2,00E-06;;;-6,00E-05;-0,000177;-0,000117;;
35527;549,687354;;549,687354;549,687416;6,20E-05;;;-0,000177;0,000196;0,000373;;
35528;549,687416;;549,687416;549,687655;0,000239;;;0,000196;-0,001034;-0,00123;;
35529;549,687655;;549,687655;549,687698;4,30E-05;;;-0,001034;-0,008435;-0,007401;;
35530;549,687698;;549,687698;549,688775;0,001077;;;-0,008435;0,009511;0,017946;;
35531;549,688775;;549,688775;549,698287;0,009512;;;0,009511;-7,00E-05;-0,009581;;
35532;549,698287;;549,698287;549,698288;1,00E-06;;;-7,00E-05;-0,003318;-0,003248;;
35533;549,698288;;549,698288;549,698359;7,10E-05;;;-0,003318;0,003345;0,006663;;
35534;549,698359;;549,698359;549,701748;0,003389;;;0,003345;-0,005956;-0,009301;;
35535;549,701748;;549,701748;549,701792;4,40E-05;;;-0,005956;0,005999;0,011955;;
35536;549,701792;;549,701792;549,707792;0,006;;;0,005999;-5,50E-05;-0,006054;;
35537;549,707792;;549,707792;549,707793;1,00E-06;;;-5,50E-05;-1,20E-05;4,30E-05;;
35538;549,707793;;549,707793;549,707849;5,60E-05;;;-1,20E-05;-0,000838;-0,000826;;
35539;549,707849;;549,707849;549,707917;6,80E-05;;;-0,000838;0,000871;0,001709;;
35540;549,707917;;549,707917;549,708823;0,000906;;;0,000871;-0,000449;-0,00132;;
35541;549,708823;;549,708823;549,708858;3,50E-05;;;-0,000449;-0,004968;-0,004519;;
35542;549,708858;;549,708858;549,709342;0,000484;;;-0,004968;0,005385;0,010353;;
35543;549,709342;;549,709342;549,714794;0,005452;;;0,005385;-0,004224;-0,009609;;
35544;549,714794;;549,714794;549,714861;6,70E-05;;;-0,004224;0,00429;0,008514;;
35545;549,714861;;549,714861;549,719152;0,004291;;;0,00429;-5,20E-05;-0,004342;;
35546;549,719152;;549,719152;549,719153;1,00E-06;;;-5,20E-05;-0,003433;-0,003381;;
35547;549,719153;;549,719153;549,719206;5,30E-05;;;-0,003433;0,003443;0,006876;;
35548;549,719206;;549,719206;549,722692;0,003486;;;0,003443;-0,001174;-0,004617;;
35549;549,722692;;549,722692;549,722735;4,30E-05;;;-0,001174;0,001216;0,00239;;
35550;549,722735;;549,722735;549,723952;0,001217;;;0,001216;-4,00E-05;-0,001256;;
35551;549,723952;;549,723952;549,723953;1,00E-06;;;-4,00E-05;-2,20E-05;1,80E-05;;
35552;549,723953;;549,723953;549,723994;4,10E-05;;;-2,20E-05;-0,000124;-0,000102;;
35553;549,723994;;549,723994;549,724057;6,30E-05;;;-0,000124;0,000154;0,000278;;
35554;549,724057;;549,724057;549,724244;0,000187;;;0,000154;-0,002791;-0,002945;;
35555;549,724244;;549,724244;549,724277;3,30E-05;;;-0,002791;0,00278;0,005571;;
35556;549,724277;;549,724277;549,727101;0,002824;;;0,00278;-0,002058;-0,004838;;
35557;549,727101;;549,727101;549,727145;4,40E-05;;;-0,002058;-0,007981;-0,005923;;
35558;549,727145;;549,727145;549,729247;0,002102;;;-0,007981;0,010019;0,018;;
35559;549,729247;;549,729247;549,73933;0,010083;;;0,010019;-0,00026;-0,010279;;
35560;549,73933;;549,73933;549,739394;6,40E-05;;;-0,00026;0,000276;0,000536;;
35561;549,739394;;549,739394;549,739718;0,000324;;;0,000276;-0,00509;-0,005366;;
35562;549,739718;;549,739718;549,739766;4,80E-05;;;-0,00509;0,005137;0,010227;;
35563;549,739766;;549,739766;549,744904;0,005138;;;0,005137;-5,10E-05;-0,005188;;
35564;549,744904;;549,744904;549,744905;1,00E-06;;;-5,10E-05;-0,010813;-0,010762;;
35565;549,744905;;549,744905;549,744957;5,20E-05;;;-0,010813;0,010864;0,021677;;
35566;549,744957;;549,744957;549,755822;0,010865;;;0,010864;-5,90E-05;-0,010923;;
35567;549,755822;;549,755822;549,755823;1,00E-06;;;-5,90E-05;-2,60E-05;3,30E-05;;
35568;549,755823;;549,755823;549,755883;6,00E-05;;;-2,60E-05;-0,002828;-0,002802;;
35569;549,755883;;549,755883;549,755969;8,60E-05;;;-0,002828;-0,003801;-0,000973;;
35570;549,755969;;549,755969;549,758883;0,002914;;;-0,003801;0,006713;0,010514;;
35571;549,758883;;549,758883;549,765598;0,006715;;;0,006713;-5,80E-05;-0,006771;;
35572;549,765598;;549,765598;549,7656;2,00E-06;;;-5,80E-05;-0,003482;-0,003424;;
35573;549,7656;;549,7656;549,76566;6,00E-05;;;-0,003482;0,003539;0,007021;;
35574;549,76566;;549,76566;549,769202;0,003542;;;0,003539;-4,80E-05;-0,003587;;
35575;549,769202;;549,769202;549,769205;3,00E-06;;;-4,80E-05;-0,006933;-0,006885;;
35576;549,769205;;549,769205;549,769256;5,10E-05;;;-0,006933;0,006983;0,013916;;
35577;549,769256;;549,769256;549,77624;0,006984;;;0,006983;-5,20E-05;-0,007035;;
35578;549,77624;;549,77624;549,776241;1,00E-06;;;-5,20E-05;-0,003006;-0,002954;;
35579;549,776241;;549,776241;549,776294;5,30E-05;;;-0,003006;0,003055;0,006061;;
35580;549,776294;;549,776294;549,779353;0,003059;;;0,003055;-4,50E-05;-0,0031;;
35581;549,779353;;549,779353;549,779357;4,00E-06;;;-4,50E-05;-1,90E-05;2,60E-05;;
35582;549,779357;;549,779357;549,779406;4,90E-05;;;-1,90E-05;-0,000305;-0,000286;;
35583;549,779406;;549,779406;549,779474;6,80E-05;;;-0,000305;0,000372;0,000677;;
35584;549,779474;;549,779474;549,779847;0,000373;;;0,000372;-3,30E-05;-0,000405;;
35585;549,779847;;549,779847;549,779848;1,00E-06;;;-3,30E-05;-1,70E-05;1,60E-05;;
35586;549,779848;;549,779848;549,779882;3,40E-05;;;-1,70E-05;-0,000768;-0,000751;;
35587;549,779882;;549,779882;549,779933;5,10E-05;;;-0,000768;-0,000402;0,000366;;
35588;549,779933;;549,779933;549,780752;0,000819;;;-0,000402;0,001221;0,001623;;
35589;549,780752;;549,780752;549,781973;0,001221;;;0,001221;-6,10E-05;-0,001282;;
35590;549,781973;;549,781973;549,781973;0;;;-6,10E-05;-0,001809;-0,001748;;
35591;549,781973;;549,781973;549,782034;6,10E-05;;;-0,001809;0,001826;0,003635;;
35592;549,782034;;549,782034;549,783904;0,00187;;;0,001826;-0,000972;-0,002798;;
35593;549,783904;;549,783904;549,783948;4,40E-05;;;-0,000972;-0,000812;0,00016;;
35594;549,783948;;549,783948;549,784964;0,001016;;;-0,000812;0,001785;0,002597;;
35595;549,784964;;549,784964;549,786792;0,001828;;;0,001785;-0,000909;-0,002694;;
35596;549,786792;;549,786792;549,786835;4,30E-05;;;-0,000909;-0,001087;-0,000178;;
35597;549,786835;;549,786835;549,787787;0,000952;;;-0,001087;0,002005;0,003092;;
35598;549,787787;;549,787787;549,789826;0,002039;;;0,002005;-0,000905;-0,00291;;
35599;549,789826;;549,789826;549,78986;3,40E-05;;;-0,000905;0,000902;0,001807;;
35600;549,78986;;549,78986;549,790799;0,000939;;;0,000902;-0,001926;-0,002828;;
35601;549,790799;;549,790799;549,790836;3,70E-05;;;-0,001926;0,001926;0,003852;;
35602;549,790836;;549,790836;549,792799;0,001963;;;0,001926;-0,002021;-0,003947;;
35603;549,792799;;549,792799;549,792836;3,70E-05;;;-0,002021;0,002014;0,004035;;
35604;549,792836;;549,792836;549,794894;0,002058;;;0,002014;-0,00107;-0,003084;;
35605;549,794894;;549,794894;549,794938;4,40E-05;;;-0,00107;0,001113;0,002183;;
35606;549,794938;;549,794938;549,796052;0,001114;;;0,001113;-4,30E-05;-0,001156;;
35607;549,796052;;549,796052;549,796053;1,00E-06;;;-4,30E-05;-0,001556;-0,001513;;
35608;549,796053;;549,796053;549,796097;4,40E-05;;;-0,001556;0,001477;0,003033;;
35609;549,796097;;549,796097;549,797697;0,0016;;;0,001477;8,50E-05;-0,001392;;
35610;549,797697;;549,797697;549,79782;0,000123;;;8,50E-05;-0,002183;-0,002268;;
35611;549,79782;;549,79782;549,797858;3,80E-05;;;-0,002183;0,002219;0,004402;;
35612;549,797858;;549,797858;549,800079;0,002221;;;0,002219;-5,80E-05;-0,002277;;
35613;549,800079;;549,800079;549,800081;2,00E-06;;;-5,80E-05;-0,001593;-0,001535;;
35614;549,800081;;549,800081;549,800141;6,00E-05;;;-0,001593;0,000738;0,002331;;
35615;549,800141;;549,800141;549,801794;0,001653;;;0,000738;0,00088;0,000142;;
35616;549,801794;;549,801794;549,802709;0,000915;;;0,00088;-0,012474;-0,013354;;
35617;549,802709;;549,802709;549,802744;3,50E-05;;;-0,012474;0,012507;0,024981;;
35618;549,802744;;549,802744;549,815253;0,012509;;;0,012507;-6,90E-05;-0,012576;;
35619;549,815253;;549,815253;549,815255;2,00E-06;;;-6,90E-05;-0,002414;-0,002345;;
35620;549,815255;;549,815255;549,815326;7,10E-05;;;-0,002414;0,000535;0,002949;;
35621;549,815326;;549,815326;549,817811;0,002485;;;0,000535;0,001913;0,001378;;
35622;549,817811;;549,817811;549,819761;0,00195;;;0,001913;-0,003325;-0,005238;;
35623;549,819761;;549,819761;549,819798;3,70E-05;;;-0,003325;0,003359;0,006684;;
35624;549,819798;;549,819798;549,82316;0,003362;;;0,003359;-5,30E-05;-0,003412;;
35625;549,82316;;549,82316;549,823163;3,00E-06;;;-5,30E-05;-2,90E-05;2,40E-05;;
35626;549,823163;;549,823163;549,823219;5,60E-05;;;-2,90E-05;-0,001987;-0,001958;;
35627;549,823219;;549,823219;549,823304;8,50E-05;;;-0,001987;0,002071;0,004058;;
35628;549,823304;;549,823304;549,825376;0,002072;;;0,002071;-5,40E-05;-0,002125;;
35629;549,825376;;549,825376;549,825377;1,00E-06;;;-5,40E-05;-0,000178;-0,000124;;
35630;549,825377;;549,825377;549,825432;5,50E-05;;;-0,000178;0,000197;0,000375;;
35631;549,825432;;549,825432;549,825665;0,000233;;;0,000197;-0,000392;-0,000589;;
35632;549,825665;;549,825665;549,825701;3,60E-05;;;-0,000392;0,00039;0,000782;;
35633;549,825701;;549,825701;549,826129;0,000428;;;0,00039;-0,000889;-0,001279;;
35634;549,826129;;549,826129;549,826167;3,80E-05;;;-0,000889;0,000926;0,001815;;
35635;549,826167;;549,826167;549,827094;0,000927;;;0,000926;-3,80E-05;-0,000964;;
35636;549,827094;;549,827094;549,827095;1,00E-06;;;-3,80E-05;-3,00E-05;8,00E-06;;
35637;549,827095;;549,827095;549,827134;3,90E-05;;;-3,00E-05;-0,002888;-0,002858;;
35638;549,827134;;549,827134;549,827203;6,90E-05;;;-0,002888;0,002923;0,005811;;
35639;549,827203;;549,827203;549,83016;0,002957;;;0,002923;-0,00406;-0,006983;;
35640;549,83016;;549,83016;549,830194;3,40E-05;;;-0,00406;0,004093;0,008153;;
35641;549,830194;;549,830194;549,834288;0,004094;;;0,004093;-3,00E-06;-0,004096;;
35642;549,834288;;549,834288;549,834289;1,00E-06;;;-3,00E-06;-6,40E-05;-6,10E-05;;
35643;549,834289;;549,834289;549,834293;4,00E-06;;;-6,40E-05;-1,20E-05;5,20E-05;;
35644;549,834293;;549,834293;549,834361;6,80E-05;;;-1,20E-05;-0,00015;-0,000138;;
35645;549,834361;;549,834361;549,834441;8,00E-05;;;-0,00015;0,00019;0,00034;;
35646;549,834441;;549,834441;549,834671;0,00023;;;0,00019;-0,000877;-0,001067;;
35647;549,834671;;549,834671;549,834711;4,00E-05;;;-0,000877;0,000864;0,001741;;
35648;549,834711;;549,834711;549,835628;0,000917;;;0,000864;-0,003966;-0,00483;;
35649;549,835628;;549,835628;549,835681;5,30E-05;;;-0,003966;0,002166;0,006132;;
35650;549,835681;;549,835681;549,8397;0,004019;;;0,002166;0,001813;-0,000353;;
35651;549,8397;;549,8397;549,841553;0,001853;;;0,001813;-0,01196;-0,013773;;
35652;549,841553;;549,841553;549,841593;4,00E-05;;;-0,01196;0,004707;0,016667;;
35653;549,841593;;549,841593;549,853593;0,012;;;0,004707;0,007228;0,002521;;
35654;549,853593;;549,853593;549,860886;0,007293;;;0,007228;-0,00213;-0,009358;;
35655;549,860886;;549,860886;549,860951;6,50E-05;;;-0,00213;0,002126;0,004256;;
35656;549,860951;;549,860951;549,863146;0,002195;;;0,002126;-0,001629;-0,003755;;
35657;549,863146;;549,863146;549,863215;6,90E-05;;;-0,001629;0,001634;0,003263;;
35658;549,863215;;549,863215;549,864913;0,001698;;;0,001634;-0,0007;-0,002334;;
35659;549,864913;;549,864913;549,864977;6,40E-05;;;-0,0007;-0,000162;0,000538;;
35660;549,864977;;549,864977;549,865741;0,000764;;;-0,000162;0,000879;0,001041;;
35661;549,865741;;549,865741;549,866667;0,000926;;;0,000879;-0,010248;-0,011127;;
35662;549,866667;;549,866667;549,866714;4,70E-05;;;-0,010248;0,010294;0,020542;;
35663;549,866714;;549,866714;549,877009;0,010295;;;0,010294;-7,20E-05;-0,010366;;
35664;549,877009;;549,877009;549,87701;1,00E-06;;;-7,20E-05;-3,00E-05;4,20E-05;;
35665;549,87701;;549,87701;549,877083;7,30E-05;;;-3,00E-05;-0,000861;-0,000831;;
35666;549,877083;;549,877083;549,877186;0,000103;;;-0,000861;0,000913;0,001774;;
35667;549,877186;;549,877186;549,87815;0,000964;;;0,000913;-0,000563;-0,001476;;
35668;549,87815;;549,87815;549,878201;5,10E-05;;;-0,000563;-0,004827;-0,004264;;
35669;549,878201;;549,878201;549,878815;0,000614;;;-0,004827;0,00544;0,010267;;
35670;549,878815;;549,878815;549,884256;0,005441;;;0,00544;-7,10E-05;-0,005511;;
35671;549,884256;;549,884256;549,884257;1,00E-06;;;-7,10E-05;-1,50E-05;5,60E-05;;
35672;549,884257;;549,884257;549,884329;7,20E-05;;;-1,50E-05;-0,011491;-0,011476;;
35673;549,884329;;549,884329;549,884416;8,70E-05;;;-0,011491;0,010774;0,022265;;
35674;549,884416;;549,884416;549,895994;0,011578;;;0,010774;0,000753;-0,010021;;
35675;549,895994;;549,895994;549,896798;0,000804;;;0,000753;-0,007887;-0,00864;;
35676;549,896798;;549,896798;549,896849;5,10E-05;;;-0,007887;0,007937;0,015824;;
35677;549,896849;;549,896849;549,904787;0,007938;;;0,007937;-8,30E-05;-0,00802;;
